mission,type_mission,destination,robinson,fontenay_aux_roses,sceaux,saint_remy_les_chevreuse,courcelle_sur_yvette,gif_sur_yvette,la_hacquiniere,bures_sur_yvette,orsay_ville,le_guichet,lozere,palaiseau_villebon,palaiseau,massy_palaiseau,massy_verrieres,les_baconnets,fontaine_michalon,antony,la_croix_de_berny,parc_de_sceaux,bourg_la_reine,bagneux,arcueil_cachan,laplace,gentilly,cite_universitaire,denfert_rochereau,port_royal,luxembourg,saint_michel_notre_dame,chatelet_les_halles,gare_du_nord,la_plaine_stade_de_france,la_courneuve_aubervilliers,le_bourget,drancy,le_blanc_mesnil,aulnay_sous_bois,sevran_beaudottes,villepinte,parc_des_expositions,aeroport_cdg_1_rer,aeroport_charles_de_gaulle_2,sevran_livry,vert_galant,villeparisis_mitry_le_neuf,mitry_claye,gare_depart,nb_arrets_desservis,date_observation
GUAD71,GUAD,Aulnay-sous-Bois,,,,,,,,,,,,,,2026-04-17 07:13:33+02:00,2026-04-17 07:15:48+02:00,2026-04-17 07:17:46+02:00,,2026-04-17 07:20:39+02:00,2026-04-17 07:22:25+02:00,2026-04-17 07:24:08+02:00,2026-04-17 07:26:17+02:00,2026-04-17 07:28:46+02:00,2026-04-17 07:30:31+02:00,2026-04-17 07:32:34+02:00,2026-04-17 07:34:21+02:00,2026-04-17 07:36:12+02:00,2026-04-17 07:39:02+02:00,2026-04-17 07:40:49+02:00,2026-04-17 07:42:23+02:00,2026-04-17 07:44:59+02:00,2026-04-17 07:47:00+02:00,2026-04-17 07:51:00+02:00,2026-04-17 07:56:10+02:00,2026-04-17 07:58:40+02:00,2026-04-17 08:01:50+02:00,2026-04-17 08:04:30+02:00,2026-04-17 08:06:40+02:00,,,,,,,,,,,Massy - Palaiseau,23,2026-04-17 07:10:02.043606+02:00
IVIS15,IVIS,Mitry - Claye,,,,2026-04-17 07:59:52+02:00,2026-04-17 08:03:03+02:00,2026-04-17 08:06:10+02:00,2026-04-17 08:08:06+02:00,2026-04-17 08:09:58+02:00,2026-04-17 08:12:48+02:00,2026-04-17 08:15:07+02:00,,,2026-04-17 08:19:38+02:00,2026-04-17 08:22:20+02:00,,,,2026-04-17 08:27:15+02:00,2026-04-17 08:29:06+02:00,,2026-04-17 08:32:07+02:00,2026-04-17 08:34:36+02:00,2026-04-17 08:36:26+02:00,2026-04-17 08:38:29+02:00,2026-04-17 08:40:16+02:00,2026-04-17 08:42:12+02:00,2026-04-17 08:45:02+02:00,2026-04-17 08:46:49+02:00,2026-04-17 08:48:23+02:00,2026-04-17 08:50:59+02:00,2026-04-17 08:53:00+02:00,2026-04-17 08:57:00+02:00,2026-04-17 09:02:10+02:00,2026-04-17 09:04:40+02:00,2026-04-17 09:07:50+02:00,2026-04-17 09:10:30+02:00,2026-04-17 09:12:40+02:00,2026-04-17 09:15:20+02:00,,,,,,2026-04-17 09:18:40+02:00,2026-04-17 09:21:30+02:00,2026-04-17 09:24:40+02:00,,Saint-Rémy-lès-Chevreuse,32,2026-04-17 07:10:02.043606+02:00
STIN94,STIN,Robinson,,2026-04-17 08:51:31+02:00,2026-04-17 08:49:46+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:47:49+02:00,2026-04-17 08:45:01+02:00,2026-04-17 08:43:23+02:00,2026-04-17 08:41:15+02:00,2026-04-17 08:39:19+02:00,2026-04-17 08:37:32+02:00,2026-04-17 08:34:54+02:00,2026-04-17 08:32:36+02:00,2026-04-17 08:31:01+02:00,2026-04-17 08:29:09+02:00,2026-04-17 08:26:47+02:00,2026-04-17 08:23:00+02:00,2026-04-17 08:17:20+02:00,2026-04-17 08:14:30+02:00,2026-04-17 08:11:00+02:00,2026-04-17 08:08:10+02:00,2026-04-17 08:06:00+02:00,2026-04-17 08:03:50+02:00,2026-04-17 08:00:10+02:00,2026-04-17 07:57:20+02:00,2026-04-17 07:55:20+02:00,2026-04-17 07:50:00+02:00,2026-04-17 07:42:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-17 07:10:02.043606+02:00
ELFE77,ELFE,Aéroport Charles de Gaulle 2 (Terminal 2),2026-04-17 07:28:33+02:00,2026-04-17 07:31:04+02:00,2026-04-17 07:32:48+02:00,,,,,,,,,,,,,,,,,,2026-04-17 07:35:06+02:00,2026-04-17 07:37:41+02:00,2026-04-17 07:39:26+02:00,2026-04-17 07:41:29+02:00,2026-04-17 07:43:16+02:00,2026-04-17 07:45:12+02:00,2026-04-17 07:48:02+02:00,2026-04-17 07:49:49+02:00,2026-04-17 07:51:23+02:00,2026-04-17 07:53:59+02:00,2026-04-17 07:56:00+02:00,2026-04-17 08:00:00+02:00,2026-04-17 08:05:10+02:00,2026-04-17 08:07:40+02:00,2026-04-17 08:10:50+02:00,2026-04-17 08:13:30+02:00,2026-04-17 08:15:40+02:00,2026-04-17 08:18:10+02:00,2026-04-17 08:21:30+02:00,2026-04-17 08:24:00+02:00,2026-04-17 08:26:20+02:00,2026-04-17 08:32:00+02:00,,,,,,Robinson,25,2026-04-17 07:10:02.043606+02:00
GUAD63,GUAD,Aulnay-sous-Bois,,,,,,,,,,,,,,,,,,,2026-04-17 07:10:25+02:00,2026-04-17 07:12:08+02:00,2026-04-17 07:14:17+02:00,2026-04-17 07:16:46+02:00,2026-04-17 07:18:31+02:00,2026-04-17 07:20:34+02:00,2026-04-17 07:22:21+02:00,2026-04-17 07:24:12+02:00,2026-04-17 07:27:02+02:00,2026-04-17 07:28:49+02:00,2026-04-17 07:30:23+02:00,2026-04-17 07:32:59+02:00,2026-04-17 07:35:00+02:00,2026-04-17 07:39:00+02:00,2026-04-17 07:44:10+02:00,2026-04-17 07:46:40+02:00,2026-04-17 07:49:50+02:00,2026-04-17 07:52:30+02:00,2026-04-17 07:54:40+02:00,,,,,,,,,,,La Croix de Berny,19,2026-04-17 07:10:02.043606+02:00
EMIR89,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-17 07:30:31+02:00,2026-04-17 07:32:45+02:00,2026-04-17 07:34:47+02:00,2026-04-17 07:37:21+02:00,2026-04-17 07:39:12+02:00,2026-04-17 07:41:44+02:00,,2026-04-17 07:44:54+02:00,2026-04-17 07:46:24+02:00,2026-04-17 07:48:40+02:00,2026-04-17 07:50:26+02:00,,2026-04-17 07:53:17+02:00,2026-04-17 07:55:46+02:00,2026-04-17 07:57:31+02:00,2026-04-17 07:59:34+02:00,2026-04-17 08:01:21+02:00,2026-04-17 08:03:12+02:00,2026-04-17 08:06:02+02:00,2026-04-17 08:07:49+02:00,2026-04-17 08:09:23+02:00,2026-04-17 08:11:59+02:00,2026-04-17 08:14:00+02:00,2026-04-17 08:18:00+02:00,2026-04-17 08:23:10+02:00,2026-04-17 08:25:40+02:00,2026-04-17 08:28:50+02:00,2026-04-17 08:31:30+02:00,2026-04-17 08:33:40+02:00,2026-04-17 08:36:10+02:00,2026-04-17 08:39:30+02:00,2026-04-17 08:42:00+02:00,2026-04-17 08:44:20+02:00,2026-04-17 08:50:00+02:00,,,,,,Orsay Ville,32,2026-04-17 07:10:02.043606+02:00
ISOL41,ISOL,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:08:10+02:00,2026-04-17 07:10:40+02:00,2026-04-17 07:13:50+02:00,2026-04-17 07:16:30+02:00,2026-04-17 07:18:40+02:00,2026-04-17 07:21:20+02:00,,,,,,2026-04-17 07:24:40+02:00,2026-04-17 07:27:30+02:00,2026-04-17 07:30:40+02:00,,La Plaine Stade de France,9,2026-04-17 07:10:02.043606+02:00
PUMA38,PUMA,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 07:55:58+02:00,2026-04-17 07:52:50+02:00,2026-04-17 07:50:52+02:00,2026-04-17 07:49:00+02:00,2026-04-17 07:47:03+02:00,2026-04-17 07:44:40+02:00,2026-04-17 07:42:19+02:00,2026-04-17 07:39:26+02:00,2026-04-17 07:37:21+02:00,2026-04-17 07:34:54+02:00,2026-04-17 07:32:08+02:00,2026-04-17 07:30:14+02:00,2026-04-17 07:28:30+02:00,2026-04-17 07:26:25+02:00,2026-04-17 07:24:30+02:00,2026-04-17 07:22:36+02:00,2026-04-17 07:20:44+02:00,2026-04-17 07:18:01+02:00,2026-04-17 07:16:23+02:00,2026-04-17 07:14:15+02:00,2026-04-17 07:12:19+02:00,2026-04-17 07:10:37+02:00,,,,,,,,,,,,,,,,,,,,,,Cité Universitaire,22,2026-04-17 07:10:02.043606+02:00
IVAN99,IVAN,Mitry - Claye,,,,2026-04-17 07:35:52+02:00,2026-04-17 07:39:03+02:00,2026-04-17 07:42:10+02:00,2026-04-17 07:44:06+02:00,2026-04-17 07:45:58+02:00,2026-04-17 07:48:48+02:00,2026-04-17 07:51:07+02:00,,,2026-04-17 07:55:38+02:00,2026-04-17 07:58:20+02:00,,,,2026-04-17 08:03:15+02:00,2026-04-17 08:05:06+02:00,,2026-04-17 08:08:07+02:00,2026-04-17 08:10:36+02:00,2026-04-17 08:12:26+02:00,2026-04-17 08:14:29+02:00,2026-04-17 08:16:16+02:00,2026-04-17 08:18:12+02:00,2026-04-17 08:21:02+02:00,2026-04-17 08:22:49+02:00,2026-04-17 08:24:23+02:00,2026-04-17 08:26:59+02:00,2026-04-17 08:29:00+02:00,2026-04-17 08:33:00+02:00,2026-04-17 08:38:10+02:00,2026-04-17 08:40:40+02:00,2026-04-17 08:43:50+02:00,2026-04-17 08:46:30+02:00,2026-04-17 08:48:40+02:00,2026-04-17 08:51:20+02:00,,,,,,2026-04-17 08:54:40+02:00,2026-04-17 08:57:30+02:00,2026-04-17 09:00:40+02:00,,Saint-Rémy-lès-Chevreuse,32,2026-04-17 07:10:02.043606+02:00
STIN46,STIN,Robinson,,2026-04-17 07:39:31+02:00,2026-04-17 07:37:46+02:00,,,,,,,,,,,,,,,,,,2026-04-17 07:35:49+02:00,2026-04-17 07:33:01+02:00,2026-04-17 07:31:23+02:00,2026-04-17 07:29:15+02:00,2026-04-17 07:27:19+02:00,2026-04-17 07:25:32+02:00,2026-04-17 07:22:54+02:00,2026-04-17 07:20:36+02:00,2026-04-17 07:19:01+02:00,2026-04-17 07:17:09+02:00,2026-04-17 07:14:47+02:00,2026-04-17 07:11:00+02:00,,,,,,,,,,,,,,,,Gare du Nord,14,2026-04-17 07:10:02.043606+02:00
IVAN51,IVAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:10:49+02:00,2026-04-17 07:12:23+02:00,2026-04-17 07:14:59+02:00,2026-04-17 07:17:00+02:00,2026-04-17 07:21:00+02:00,2026-04-17 07:26:10+02:00,2026-04-17 07:28:40+02:00,2026-04-17 07:31:50+02:00,2026-04-17 07:34:30+02:00,2026-04-17 07:36:40+02:00,2026-04-17 07:39:20+02:00,,,,,,2026-04-17 07:42:40+02:00,2026-04-17 07:45:30+02:00,2026-04-17 07:48:40+02:00,,Port Royal,14,2026-04-17 07:10:02.043606+02:00
LORE74,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 08:40:38+02:00,2026-04-17 08:38:17+02:00,2026-04-17 08:35:24+02:00,2026-04-17 08:33:19+02:00,2026-04-17 08:30:52+02:00,,2026-04-17 08:26:43+02:00,2026-04-17 08:24:59+02:00,2026-04-17 08:22:44+02:00,2026-04-17 08:20:49+02:00,,2026-04-17 08:17:54+02:00,2026-04-17 08:15:11+02:00,2026-04-17 08:13:23+02:00,2026-04-17 08:11:15+02:00,2026-04-17 08:09:19+02:00,2026-04-17 08:07:32+02:00,2026-04-17 08:04:54+02:00,2026-04-17 08:02:36+02:00,2026-04-17 08:01:01+02:00,2026-04-17 07:59:09+02:00,2026-04-17 07:56:47+02:00,2026-04-17 07:53:00+02:00,2026-04-17 07:47:20+02:00,2026-04-17 07:44:30+02:00,2026-04-17 07:41:00+02:00,2026-04-17 07:38:10+02:00,2026-04-17 07:36:00+02:00,2026-04-17 07:33:50+02:00,2026-04-17 07:30:10+02:00,2026-04-17 07:27:20+02:00,2026-04-17 07:25:20+02:00,2026-04-17 07:20:00+02:00,2026-04-17 07:12:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-17 07:10:02.043606+02:00
EMIR57,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:09:31+02:00,2026-04-17 07:11:34+02:00,2026-04-17 07:13:21+02:00,2026-04-17 07:15:12+02:00,2026-04-17 07:18:02+02:00,2026-04-17 07:19:49+02:00,2026-04-17 07:21:23+02:00,2026-04-17 07:23:59+02:00,2026-04-17 07:26:00+02:00,2026-04-17 07:30:00+02:00,2026-04-17 07:35:10+02:00,2026-04-17 07:37:40+02:00,2026-04-17 07:40:50+02:00,2026-04-17 07:43:30+02:00,2026-04-17 07:45:40+02:00,2026-04-17 07:48:10+02:00,2026-04-17 07:51:30+02:00,2026-04-17 07:54:00+02:00,2026-04-17 07:56:20+02:00,2026-04-17 08:02:00+02:00,,,,,,Arcueil - Cachan,20,2026-04-17 07:10:02.043606+02:00
ELFE53,ELFE,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:12:02+02:00,2026-04-17 07:13:49+02:00,2026-04-17 07:15:23+02:00,2026-04-17 07:17:59+02:00,2026-04-17 07:20:00+02:00,2026-04-17 07:24:00+02:00,2026-04-17 07:29:10+02:00,2026-04-17 07:31:40+02:00,2026-04-17 07:34:50+02:00,2026-04-17 07:37:30+02:00,2026-04-17 07:39:40+02:00,2026-04-17 07:42:10+02:00,2026-04-17 07:45:30+02:00,2026-04-17 07:48:00+02:00,2026-04-17 07:50:20+02:00,2026-04-17 07:56:00+02:00,,,,,,Denfert-Rochereau,16,2026-04-17 07:10:02.043606+02:00
PAGE06,PAGE,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 09:31:18+02:00,2026-04-17 09:28:10+02:00,2026-04-17 09:26:12+02:00,2026-04-17 09:24:20+02:00,2026-04-17 09:22:23+02:00,2026-04-17 09:20:00+02:00,,,,2026-04-17 09:14:09+02:00,,,,2026-04-17 09:07:34+02:00,2026-04-17 09:05:39+02:00,,2026-04-17 09:02:44+02:00,2026-04-17 09:00:01+02:00,2026-04-17 08:58:13+02:00,2026-04-17 08:56:05+02:00,2026-04-17 08:54:09+02:00,2026-04-17 08:52:27+02:00,2026-04-17 08:49:54+02:00,2026-04-17 08:47:36+02:00,2026-04-17 08:46:01+02:00,2026-04-17 08:44:09+02:00,2026-04-17 08:41:47+02:00,2026-04-17 08:38:00+02:00,2026-04-17 08:32:20+02:00,2026-04-17 08:29:30+02:00,2026-04-17 08:26:00+02:00,2026-04-17 08:23:10+02:00,2026-04-17 08:21:00+02:00,2026-04-17 08:18:50+02:00,,,,,,2026-04-17 08:15:10+02:00,2026-04-17 08:12:00+02:00,2026-04-17 08:08:50+02:00,2026-04-17 08:05:00+02:00,Mitry - Claye,31,2026-04-17 07:10:02.043606+02:00
GEDO43,GEDO,Aulnay-sous-Bois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:11:10+02:00,2026-04-17 07:13:40+02:00,2026-04-17 07:16:50+02:00,2026-04-17 07:19:30+02:00,2026-04-17 07:21:40+02:00,,,,,,,,,,,La Plaine Stade de France,5,2026-04-17 07:10:02.043606+02:00
EMMY05,EMMY,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-17 07:54:31+02:00,2026-04-17 07:56:45+02:00,2026-04-17 07:58:47+02:00,2026-04-17 08:01:21+02:00,2026-04-17 08:03:12+02:00,2026-04-17 08:05:44+02:00,,2026-04-17 08:08:54+02:00,2026-04-17 08:10:24+02:00,2026-04-17 08:12:40+02:00,2026-04-17 08:14:26+02:00,,2026-04-17 08:17:17+02:00,2026-04-17 08:19:46+02:00,2026-04-17 08:21:31+02:00,2026-04-17 08:23:34+02:00,2026-04-17 08:25:21+02:00,2026-04-17 08:27:12+02:00,2026-04-17 08:30:02+02:00,2026-04-17 08:31:49+02:00,2026-04-17 08:33:23+02:00,2026-04-17 08:35:59+02:00,2026-04-17 08:38:00+02:00,2026-04-17 08:42:00+02:00,2026-04-17 08:47:10+02:00,2026-04-17 08:49:40+02:00,2026-04-17 08:52:50+02:00,2026-04-17 08:55:30+02:00,2026-04-17 08:57:40+02:00,2026-04-17 09:00:10+02:00,2026-04-17 09:03:30+02:00,2026-04-17 09:06:00+02:00,2026-04-17 09:08:20+02:00,2026-04-17 09:14:00+02:00,,,,,,Orsay Ville,32,2026-04-17 07:10:02.043606+02:00
PROC24,PROC,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 07:11:06+02:00,2026-04-17 07:07:58+02:00,2026-04-17 07:06:05+02:00,2026-04-17 07:04:13+02:00,2026-04-17 07:02:16+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orsay Ville,5,2026-04-17 07:10:02.043606+02:00
EAST49,EAST,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:11:59+02:00,2026-04-17 07:14:00+02:00,2026-04-17 07:18:00+02:00,2026-04-17 07:23:10+02:00,2026-04-17 07:25:40+02:00,2026-04-17 07:28:50+02:00,2026-04-17 07:31:30+02:00,2026-04-17 07:33:40+02:00,2026-04-17 07:36:10+02:00,2026-04-17 07:39:30+02:00,2026-04-17 07:42:00+02:00,2026-04-17 07:44:20+02:00,2026-04-17 07:50:00+02:00,,,,,,Saint-Michel Notre-Dame,13,2026-04-17 07:10:02.043606+02:00
EMMY13,EMMY,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-17 08:06:31+02:00,2026-04-17 08:08:45+02:00,2026-04-17 08:10:47+02:00,2026-04-17 08:13:21+02:00,2026-04-17 08:15:12+02:00,2026-04-17 08:17:44+02:00,,2026-04-17 08:20:54+02:00,2026-04-17 08:22:24+02:00,2026-04-17 08:24:40+02:00,2026-04-17 08:26:26+02:00,,2026-04-17 08:29:17+02:00,2026-04-17 08:31:46+02:00,2026-04-17 08:33:31+02:00,2026-04-17 08:35:34+02:00,2026-04-17 08:37:21+02:00,2026-04-17 08:39:12+02:00,2026-04-17 08:42:02+02:00,2026-04-17 08:43:49+02:00,2026-04-17 08:45:23+02:00,2026-04-17 08:47:59+02:00,2026-04-17 08:50:00+02:00,2026-04-17 08:54:00+02:00,2026-04-17 08:59:10+02:00,2026-04-17 09:01:40+02:00,2026-04-17 09:04:50+02:00,2026-04-17 09:07:30+02:00,2026-04-17 09:09:40+02:00,2026-04-17 09:12:10+02:00,2026-04-17 09:15:30+02:00,2026-04-17 09:18:00+02:00,2026-04-17 09:20:20+02:00,2026-04-17 09:26:00+02:00,,,,,,Orsay Ville,32,2026-04-17 07:10:02.043606+02:00
KLEE44,KLEE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 07:43:12+02:00,2026-04-17 07:41:23+02:00,,2026-04-17 07:38:35+02:00,2026-04-17 07:36:40+02:00,2026-04-17 07:34:46+02:00,2026-04-17 07:32:54+02:00,2026-04-17 07:30:11+02:00,2026-04-17 07:28:23+02:00,2026-04-17 07:26:15+02:00,2026-04-17 07:24:19+02:00,2026-04-17 07:22:32+02:00,2026-04-17 07:19:54+02:00,2026-04-17 07:17:36+02:00,2026-04-17 07:16:01+02:00,2026-04-17 07:14:09+02:00,2026-04-17 07:11:47+02:00,,,,,,,,,,,,,,,,,Châtelet les Halles,16,2026-04-17 07:10:02.043606+02:00
PAUL96,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 09:19:38+02:00,2026-04-17 09:16:20+02:00,2026-04-17 09:14:22+02:00,2026-04-17 09:12:25+02:00,2026-04-17 09:10:23+02:00,2026-04-17 09:08:00+02:00,,,,2026-04-17 09:02:09+02:00,,,,2026-04-17 08:55:34+02:00,2026-04-17 08:53:39+02:00,,2026-04-17 08:50:44+02:00,2026-04-17 08:48:01+02:00,2026-04-17 08:46:13+02:00,2026-04-17 08:44:05+02:00,2026-04-17 08:42:09+02:00,2026-04-17 08:40:27+02:00,2026-04-17 08:37:54+02:00,2026-04-17 08:35:36+02:00,2026-04-17 08:34:01+02:00,2026-04-17 08:32:09+02:00,2026-04-17 08:29:47+02:00,2026-04-17 08:26:00+02:00,2026-04-17 08:20:20+02:00,2026-04-17 08:17:30+02:00,2026-04-17 08:14:00+02:00,2026-04-17 08:11:10+02:00,2026-04-17 08:09:00+02:00,2026-04-17 08:06:50+02:00,,,,,,2026-04-17 08:03:10+02:00,2026-04-17 08:00:00+02:00,2026-04-17 07:56:50+02:00,2026-04-17 07:53:00+02:00,Mitry - Claye,31,2026-04-17 07:10:02.043606+02:00
ELAN31,ELAN,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:14:00+02:00,,,,,,Aéroport CDG 1 (Terminal 3) - RER,1,2026-04-17 07:10:02.043606+02:00
KLEE76,KLEE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 08:31:12+02:00,2026-04-17 08:29:23+02:00,,2026-04-17 08:26:35+02:00,2026-04-17 08:24:40+02:00,2026-04-17 08:22:46+02:00,2026-04-17 08:20:54+02:00,2026-04-17 08:18:11+02:00,2026-04-17 08:16:23+02:00,2026-04-17 08:14:15+02:00,2026-04-17 08:12:19+02:00,2026-04-17 08:10:32+02:00,2026-04-17 08:07:54+02:00,2026-04-17 08:05:36+02:00,2026-04-17 08:04:01+02:00,2026-04-17 08:02:09+02:00,2026-04-17 07:59:47+02:00,2026-04-17 07:56:00+02:00,2026-04-17 07:50:20+02:00,2026-04-17 07:47:30+02:00,2026-04-17 07:44:00+02:00,2026-04-17 07:41:10+02:00,2026-04-17 07:39:00+02:00,2026-04-17 07:36:50+02:00,,,,,,2026-04-17 07:33:10+02:00,2026-04-17 07:30:00+02:00,2026-04-17 07:26:50+02:00,2026-04-17 07:23:00+02:00,Mitry - Claye,27,2026-04-17 07:10:02.043606+02:00
IVAN75,IVAN,Mitry - Claye,,,,,,,,2026-04-17 07:09:58+02:00,2026-04-17 07:12:48+02:00,2026-04-17 07:15:07+02:00,,,2026-04-17 07:19:38+02:00,2026-04-17 07:22:20+02:00,,,,2026-04-17 07:27:15+02:00,2026-04-17 07:29:06+02:00,,2026-04-17 07:32:07+02:00,2026-04-17 07:34:36+02:00,2026-04-17 07:36:26+02:00,2026-04-17 07:38:29+02:00,2026-04-17 07:40:16+02:00,2026-04-17 07:42:12+02:00,2026-04-17 07:45:02+02:00,2026-04-17 07:46:49+02:00,2026-04-17 07:48:23+02:00,2026-04-17 07:50:59+02:00,2026-04-17 07:53:00+02:00,2026-04-17 07:57:00+02:00,2026-04-17 08:02:10+02:00,2026-04-17 08:04:40+02:00,2026-04-17 08:07:50+02:00,2026-04-17 08:10:30+02:00,2026-04-17 08:12:40+02:00,2026-04-17 08:15:20+02:00,,,,,,2026-04-17 08:18:40+02:00,2026-04-17 08:21:30+02:00,2026-04-17 08:24:40+02:00,,Bures-sur-Yvette,28,2026-04-17 07:10:02.043606+02:00
EMIR81,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-17 07:18:31+02:00,2026-04-17 07:20:45+02:00,2026-04-17 07:22:47+02:00,2026-04-17 07:25:21+02:00,2026-04-17 07:27:12+02:00,2026-04-17 07:29:44+02:00,,2026-04-17 07:32:54+02:00,2026-04-17 07:34:24+02:00,2026-04-17 07:36:40+02:00,2026-04-17 07:38:26+02:00,,2026-04-17 07:41:17+02:00,2026-04-17 07:43:46+02:00,2026-04-17 07:45:31+02:00,2026-04-17 07:47:34+02:00,2026-04-17 07:49:21+02:00,2026-04-17 07:51:12+02:00,2026-04-17 07:54:02+02:00,2026-04-17 07:55:49+02:00,2026-04-17 07:57:23+02:00,2026-04-17 07:59:59+02:00,2026-04-17 08:02:00+02:00,2026-04-17 08:06:00+02:00,2026-04-17 08:11:10+02:00,2026-04-17 08:13:40+02:00,2026-04-17 08:16:50+02:00,2026-04-17 08:19:30+02:00,2026-04-17 08:21:40+02:00,2026-04-17 08:24:10+02:00,2026-04-17 08:27:30+02:00,2026-04-17 08:30:00+02:00,2026-04-17 08:32:20+02:00,2026-04-17 08:38:00+02:00,,,,,,Orsay Ville,32,2026-04-17 07:10:02.043606+02:00
ELAN37,ELAN,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:09:40+02:00,2026-04-17 07:12:10+02:00,2026-04-17 07:15:30+02:00,2026-04-17 07:18:00+02:00,2026-04-17 07:20:20+02:00,2026-04-17 07:26:00+02:00,,,,,,Le Blanc-Mesnil,6,2026-04-17 07:10:02.043606+02:00
GUAD87,GUAD,Aulnay-sous-Bois,,,,,,,,,,,,,,2026-04-17 07:37:33+02:00,2026-04-17 07:39:48+02:00,2026-04-17 07:41:46+02:00,,2026-04-17 07:44:39+02:00,2026-04-17 07:46:25+02:00,2026-04-17 07:48:08+02:00,2026-04-17 07:50:17+02:00,2026-04-17 07:52:46+02:00,2026-04-17 07:54:31+02:00,2026-04-17 07:56:34+02:00,2026-04-17 07:58:21+02:00,2026-04-17 08:00:12+02:00,2026-04-17 08:03:02+02:00,2026-04-17 08:04:49+02:00,2026-04-17 08:06:23+02:00,2026-04-17 08:08:59+02:00,2026-04-17 08:11:00+02:00,2026-04-17 08:15:00+02:00,2026-04-17 08:20:10+02:00,2026-04-17 08:22:40+02:00,2026-04-17 08:25:50+02:00,2026-04-17 08:28:30+02:00,2026-04-17 08:30:40+02:00,,,,,,,,,,,Massy - Palaiseau,23,2026-04-17 07:10:02.043606+02:00
LORE58,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 08:16:38+02:00,2026-04-17 08:14:17+02:00,2026-04-17 08:11:24+02:00,2026-04-17 08:09:19+02:00,2026-04-17 08:06:52+02:00,,2026-04-17 08:02:43+02:00,2026-04-17 08:00:59+02:00,2026-04-17 07:58:44+02:00,2026-04-17 07:56:49+02:00,,2026-04-17 07:53:54+02:00,2026-04-17 07:51:11+02:00,2026-04-17 07:49:23+02:00,2026-04-17 07:47:15+02:00,2026-04-17 07:45:19+02:00,2026-04-17 07:43:32+02:00,2026-04-17 07:40:54+02:00,2026-04-17 07:38:36+02:00,2026-04-17 07:37:01+02:00,2026-04-17 07:35:09+02:00,2026-04-17 07:32:47+02:00,2026-04-17 07:29:00+02:00,2026-04-17 07:23:20+02:00,2026-04-17 07:20:30+02:00,2026-04-17 07:17:00+02:00,2026-04-17 07:14:10+02:00,2026-04-17 07:12:00+02:00,2026-04-17 07:09:50+02:00,,,,,,,,,,Aulnay-sous-Bois,27,2026-04-17 07:10:02.043606+02:00
