mission,type_mission,destination,robinson,fontenay_aux_roses,sceaux,saint_remy_les_chevreuse,courcelle_sur_yvette,gif_sur_yvette,la_hacquiniere,bures_sur_yvette,orsay_ville,le_guichet,lozere,palaiseau_villebon,palaiseau,massy_palaiseau,massy_verrieres,les_baconnets,fontaine_michalon,antony,la_croix_de_berny,parc_de_sceaux,bourg_la_reine,bagneux,arcueil_cachan,laplace,gentilly,cite_universitaire,denfert_rochereau,port_royal,luxembourg,saint_michel_notre_dame,chatelet_les_halles,gare_du_nord,la_plaine_stade_de_france,la_courneuve_aubervilliers,le_bourget,drancy,le_blanc_mesnil,aulnay_sous_bois,sevran_beaudottes,villepinte,parc_des_expositions,aeroport_cdg_1_rer,aeroport_charles_de_gaulle_2,sevran_livry,vert_galant,villeparisis_mitry_le_neuf,mitry_claye,gare_depart,nb_arrets_desservis,date_observation
IRUS35,IRUS,Mitry - Claye,,,,,,,,,,,,,,2026-04-17 08:49:33+02:00,2026-04-17 08:51:38+02:00,2026-04-17 08:53:36+02:00,,2026-04-17 08:56:14+02:00,2026-04-17 08:58:10+02:00,2026-04-17 09:00:03+02:00,2026-04-17 09:01:57+02:00,2026-04-17 09:04:36+02:00,2026-04-17 09:06:16+02:00,2026-04-17 09:08:24+02:00,2026-04-17 09:10:11+02:00,2026-04-17 09:11:47+02:00,2026-04-17 09:14:22+02:00,2026-04-17 09:16:39+02:00,2026-04-17 09:18:13+02:00,2026-04-17 09:20:19+02:00,2026-04-17 09:22:39+02:00,2026-04-17 09:27:00+02:00,2026-04-17 09:32:10+02:00,2026-04-17 09:34:40+02:00,2026-04-17 09:37:50+02:00,2026-04-17 09:40:30+02:00,2026-04-17 09:42:40+02:00,2026-04-17 09:45:20+02:00,,,,,,2026-04-17 09:48:40+02:00,2026-04-17 09:51:30+02:00,2026-04-17 09:54:40+02:00,,Massy - Palaiseau,27,2026-04-17 08:05:02.123281+02:00
PAUL80,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 08:58:08+02:00,2026-04-17 08:54:55+02:00,2026-04-17 08:53:02+02:00,2026-04-17 08:51:10+02:00,2026-04-17 08:48:53+02:00,2026-04-17 08:46:35+02:00,,,,2026-04-17 08:39:09+02:00,,,,2026-04-17 08:34:09+02:00,2026-04-17 08:32:14+02:00,,2026-04-17 08:29:19+02:00,2026-04-17 08:26:41+02:00,2026-04-17 08:24:53+02:00,2026-04-17 08:22:45+02:00,2026-04-17 08:20:54+02:00,2026-04-17 08:19:02+02:00,2026-04-17 08:16:14+02:00,2026-04-17 08:14:26+02:00,2026-04-17 08:12:51+02:00,2026-04-17 08:10:29+02:00,2026-04-17 08:09:12+02:00,2026-04-17 08:06:05+02:00,,,,,,,,,,,,,,,,Gare du Nord,21,2026-04-17 08:05:02.123281+02:00
LORE58,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 08:19:29+02:00,2026-04-17 08:17:08+02:00,2026-04-17 08:14:15+02:00,2026-04-17 08:12:10+02:00,2026-04-17 08:08:58+02:00,,2026-04-17 08:05:39+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Les Baconnets,6,2026-04-17 08:05:02.123281+02:00
PAUL64,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 08:37:54+02:00,2026-04-17 08:34:41+02:00,2026-04-17 08:32:48+02:00,2026-04-17 08:30:56+02:00,2026-04-17 08:28:39+02:00,2026-04-17 08:26:21+02:00,,,,2026-04-17 08:18:55+02:00,,,,2026-04-17 08:13:55+02:00,2026-04-17 08:12:00+02:00,,2026-04-17 08:09:05+02:00,2026-04-17 08:06:27+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,Bagneux,11,2026-04-17 08:05:02.123281+02:00
KARI44,KARI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 10:12:13+02:00,2026-04-17 10:10:29+02:00,2026-04-17 10:09:05+02:00,2026-04-17 10:07:00+02:00,2026-04-17 10:05:20+02:00,2026-04-17 10:03:41+02:00,2026-04-17 10:01:44+02:00,2026-04-17 09:59:21+02:00,2026-04-17 09:57:43+02:00,2026-04-17 09:55:45+02:00,2026-04-17 09:53:59+02:00,2026-04-17 09:52:02+02:00,2026-04-17 09:49:14+02:00,2026-04-17 09:47:26+02:00,2026-04-17 09:45:51+02:00,2026-04-17 09:43:29+02:00,2026-04-17 09:41:07+02:00,2026-04-17 09:38:00+02:00,,,,,,2026-04-17 09:19:50+02:00,,,,2026-04-17 09:07:40+02:00,2026-04-17 09:00:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),21,2026-04-17 08:05:02.123281+02:00
KLEE76,KLEE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 08:36:03+02:00,2026-04-17 08:33:59+02:00,,2026-04-17 08:31:06+02:00,2026-04-17 08:29:21+02:00,2026-04-17 08:27:37+02:00,2026-04-17 08:25:25+02:00,2026-04-17 08:22:47+02:00,2026-04-17 08:20:59+02:00,2026-04-17 08:18:51+02:00,2026-04-17 08:16:55+02:00,2026-04-17 08:14:58+02:00,2026-04-17 08:12:10+02:00,2026-04-17 08:10:22+02:00,2026-04-17 08:08:47+02:00,2026-04-17 08:06:25+02:00,2026-04-17 08:04:14+02:00,,,,,,,,,,,,,,,,,Châtelet les Halles,16,2026-04-17 08:05:02.123281+02:00
KLEE76,KLEE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 08:36:03+02:00,2026-04-17 08:33:59+02:00,,2026-04-17 08:31:06+02:00,2026-04-17 08:29:21+02:00,2026-04-17 08:27:37+02:00,2026-04-17 08:25:25+02:00,2026-04-17 08:22:47+02:00,2026-04-17 08:20:59+02:00,2026-04-17 08:18:51+02:00,2026-04-17 08:16:55+02:00,2026-04-17 08:14:58+02:00,2026-04-17 08:12:10+02:00,2026-04-17 08:10:22+02:00,,,,,,,,,,,,,,,,,,,,Port Royal,13,2026-04-17 08:10:02.779394+02:00
EMMY05,EMMY,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,2026-04-17 08:09:05+02:00,2026-04-17 08:10:40+02:00,2026-04-17 08:12:41+02:00,2026-04-17 08:14:32+02:00,,2026-04-17 08:17:18+02:00,2026-04-17 08:19:57+02:00,2026-04-17 08:21:37+02:00,2026-04-17 08:23:45+02:00,2026-04-17 08:25:32+02:00,2026-04-17 08:27:08+02:00,2026-04-17 08:29:43+02:00,2026-04-17 08:32:00+02:00,2026-04-17 08:33:34+02:00,2026-04-17 08:35:40+02:00,2026-04-17 08:38:00+02:00,2026-04-17 08:42:21+02:00,2026-04-17 08:47:31+02:00,2026-04-17 08:50:01+02:00,2026-04-17 08:53:11+02:00,2026-04-17 08:55:51+02:00,2026-04-17 08:58:01+02:00,2026-04-17 09:00:31+02:00,2026-04-17 09:03:51+02:00,2026-04-17 09:06:21+02:00,2026-04-17 09:08:41+02:00,2026-04-17 09:14:21+02:00,,,,,,Les Baconnets,26,2026-04-17 08:10:02.779394+02:00
ELFE77,ELFE,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 08:12:04+02:00,2026-04-17 08:14:44+02:00,2026-04-17 08:16:54+02:00,2026-04-17 08:19:24+02:00,2026-04-17 08:22:44+02:00,2026-04-17 08:25:14+02:00,2026-04-17 08:27:34+02:00,2026-04-17 08:33:14+02:00,,,,,,Le Bourget,8,2026-04-17 08:10:02.779394+02:00
KOCQ36,KOCQ,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 09:57:43+02:00,2026-04-17 09:55:59+02:00,2026-04-17 09:54:35+02:00,2026-04-17 09:52:15+02:00,2026-04-17 09:50:35+02:00,2026-04-17 09:48:56+02:00,2026-04-17 09:46:44+02:00,2026-04-17 09:44:21+02:00,2026-04-17 09:42:43+02:00,2026-04-17 09:40:45+02:00,2026-04-17 09:38:59+02:00,2026-04-17 09:37:02+02:00,2026-04-17 09:34:14+02:00,2026-04-17 09:32:26+02:00,2026-04-17 09:30:51+02:00,2026-04-17 09:28:29+02:00,2026-04-17 09:26:07+02:00,2026-04-17 09:23:00+02:00,2026-04-17 09:17:20+02:00,2026-04-17 09:14:30+02:00,2026-04-17 09:11:00+02:00,2026-04-17 09:08:10+02:00,2026-04-17 09:06:00+02:00,2026-04-17 09:03:50+02:00,2026-04-17 09:00:10+02:00,2026-04-17 08:57:20+02:00,2026-04-17 08:55:20+02:00,2026-04-17 08:50:00+02:00,2026-04-17 08:42:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),29,2026-04-17 08:10:02.779394+02:00
LORD08,LORD,Orsay-Ville,,,,,,,,,,2026-04-17 09:28:43+02:00,2026-04-17 09:26:22+02:00,2026-04-17 09:23:29+02:00,2026-04-17 09:21:24+02:00,2026-04-17 09:18:12+02:00,,2026-04-17 09:14:53+02:00,2026-04-17 09:13:09+02:00,2026-04-17 09:10:49+02:00,2026-04-17 09:08:54+02:00,,2026-04-17 09:05:59+02:00,2026-04-17 09:03:21+02:00,2026-04-17 09:01:33+02:00,2026-04-17 08:59:25+02:00,2026-04-17 08:57:29+02:00,2026-04-17 08:55:32+02:00,2026-04-17 08:52:44+02:00,2026-04-17 08:50:56+02:00,2026-04-17 08:49:21+02:00,2026-04-17 08:46:59+02:00,2026-04-17 08:43:57+02:00,2026-04-17 08:41:00+02:00,2026-04-17 08:35:20+02:00,2026-04-17 08:32:30+02:00,2026-04-17 08:29:00+02:00,2026-04-17 08:26:10+02:00,2026-04-17 08:24:00+02:00,2026-04-17 08:21:50+02:00,2026-04-17 08:18:10+02:00,2026-04-17 08:15:20+02:00,2026-04-17 08:13:20+02:00,,,,,,,Parc des Expositions,30,2026-04-17 08:10:02.779394+02:00
EMMY13,EMMY,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,2026-04-17 08:10:42+02:00,2026-04-17 08:13:11+02:00,2026-04-17 08:15:02+02:00,2026-04-17 08:17:14+02:00,,2026-04-17 08:20:44+02:00,2026-04-17 08:22:19+02:00,2026-04-17 08:24:20+02:00,2026-04-17 08:26:11+02:00,,2026-04-17 08:28:57+02:00,2026-04-17 08:31:36+02:00,2026-04-17 08:33:16+02:00,2026-04-17 08:35:24+02:00,2026-04-17 08:37:11+02:00,2026-04-17 08:38:47+02:00,2026-04-17 08:41:22+02:00,2026-04-17 08:43:39+02:00,2026-04-17 08:45:13+02:00,2026-04-17 08:47:19+02:00,2026-04-17 08:49:39+02:00,2026-04-17 08:54:00+02:00,2026-04-17 08:59:10+02:00,2026-04-17 09:01:40+02:00,2026-04-17 09:04:50+02:00,2026-04-17 09:07:30+02:00,2026-04-17 09:09:40+02:00,2026-04-17 09:12:10+02:00,2026-04-17 09:15:30+02:00,2026-04-17 09:18:00+02:00,2026-04-17 09:20:20+02:00,2026-04-17 09:26:00+02:00,,,,,,Lozère,30,2026-04-17 08:10:02.779394+02:00
ULMS38,ULMS,Laplace,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 09:41:54+02:00,2026-04-17 09:40:02+02:00,2026-04-17 09:37:14+02:00,2026-04-17 09:35:26+02:00,2026-04-17 09:33:51+02:00,2026-04-17 09:31:29+02:00,2026-04-17 09:29:07+02:00,2026-04-17 09:26:00+02:00,,,,,,2026-04-17 09:06:50+02:00,,,,2026-04-17 08:55:40+02:00,2026-04-17 08:48:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),11,2026-04-17 08:10:02.779394+02:00
ELOI33,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),2026-04-17 08:52:33+02:00,2026-04-17 08:54:54+02:00,2026-04-17 08:56:38+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:58:36+02:00,2026-04-17 09:01:31+02:00,2026-04-17 09:03:11+02:00,2026-04-17 09:05:19+02:00,2026-04-17 09:07:06+02:00,2026-04-17 09:08:42+02:00,2026-04-17 09:11:22+02:00,2026-04-17 09:13:39+02:00,2026-04-17 09:15:13+02:00,2026-04-17 09:17:19+02:00,2026-04-17 09:19:39+02:00,2026-04-17 09:24:00+02:00,2026-04-17 09:29:10+02:00,2026-04-17 09:31:40+02:00,2026-04-17 09:34:50+02:00,2026-04-17 09:37:30+02:00,2026-04-17 09:39:40+02:00,2026-04-17 09:42:10+02:00,2026-04-17 09:45:30+02:00,2026-04-17 09:48:00+02:00,2026-04-17 09:50:20+02:00,2026-04-17 09:56:00+02:00,,,,,,Robinson,25,2026-04-17 08:10:02.779394+02:00
IVAN83,IVAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 08:10:30+02:00,2026-04-17 08:15:40+02:00,2026-04-17 08:18:10+02:00,2026-04-17 08:21:20+02:00,2026-04-17 08:24:00+02:00,2026-04-17 08:26:10+02:00,2026-04-17 08:28:50+02:00,,,,,,2026-04-17 08:32:10+02:00,2026-04-17 08:35:00+02:00,2026-04-17 08:38:10+02:00,,Gare du Nord,10,2026-04-17 08:10:02.779394+02:00
EMIR65,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 08:10:25+02:00,2026-04-17 08:16:05+02:00,,,,,,Parc des Expositions,2,2026-04-17 08:10:02.779394+02:00
EMIR89,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 08:09:43+02:00,2026-04-17 08:11:49+02:00,2026-04-17 08:14:09+02:00,2026-04-17 08:18:30+02:00,2026-04-17 08:23:40+02:00,2026-04-17 08:26:10+02:00,2026-04-17 08:29:20+02:00,2026-04-17 08:32:00+02:00,2026-04-17 08:34:10+02:00,2026-04-17 08:36:40+02:00,2026-04-17 08:40:00+02:00,2026-04-17 08:42:30+02:00,2026-04-17 08:44:50+02:00,2026-04-17 08:50:30+02:00,,,,,,Luxembourg,14,2026-04-17 08:10:02.779394+02:00
ELOI17,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),2026-04-17 08:28:33+02:00,2026-04-17 08:30:54+02:00,2026-04-17 08:32:38+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:34:36+02:00,2026-04-17 08:37:31+02:00,2026-04-17 08:39:11+02:00,2026-04-17 08:41:19+02:00,2026-04-17 08:43:06+02:00,2026-04-17 08:44:42+02:00,2026-04-17 08:47:22+02:00,2026-04-17 08:49:39+02:00,2026-04-17 08:51:13+02:00,2026-04-17 08:53:19+02:00,2026-04-17 08:55:39+02:00,2026-04-17 09:00:00+02:00,2026-04-17 09:05:10+02:00,2026-04-17 09:07:40+02:00,2026-04-17 09:10:50+02:00,2026-04-17 09:13:30+02:00,2026-04-17 09:15:40+02:00,2026-04-17 09:18:10+02:00,2026-04-17 09:21:30+02:00,2026-04-17 09:24:00+02:00,2026-04-17 09:26:20+02:00,2026-04-17 09:32:00+02:00,,,,,,Robinson,25,2026-04-17 08:10:02.779394+02:00
PLAC34,PLAC,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 10:10:56+02:00,2026-04-17 10:07:43+02:00,2026-04-17 10:05:50+02:00,2026-04-17 10:03:58+02:00,2026-04-17 10:01:41+02:00,2026-04-17 09:59:23+02:00,2026-04-17 09:57:02+02:00,2026-04-17 09:54:09+02:00,2026-04-17 09:52:04+02:00,2026-04-17 09:49:12+02:00,,,,2026-04-17 09:44:12+02:00,2026-04-17 09:42:32+02:00,,2026-04-17 09:39:32+02:00,,,,,2026-04-17 09:34:02+02:00,2026-04-17 09:31:14+02:00,2026-04-17 09:29:26+02:00,2026-04-17 09:27:51+02:00,2026-04-17 09:25:29+02:00,2026-04-17 09:23:07+02:00,2026-04-17 09:20:00+02:00,2026-04-17 09:14:20+02:00,2026-04-17 09:11:30+02:00,2026-04-17 09:08:00+02:00,2026-04-17 09:05:10+02:00,2026-04-17 09:03:00+02:00,2026-04-17 09:00:50+02:00,,,,,,2026-04-17 08:57:10+02:00,2026-04-17 08:54:00+02:00,2026-04-17 08:50:50+02:00,2026-04-17 08:47:00+02:00,Mitry - Claye,30,2026-04-17 08:10:02.779394+02:00
STRI12,STRI,Robinson,,2026-04-17 09:15:21+02:00,2026-04-17 09:13:36+02:00,,,,,,,,,,,,,,,,,,2026-04-17 09:11:24+02:00,2026-04-17 09:08:51+02:00,2026-04-17 09:07:03+02:00,2026-04-17 09:04:55+02:00,2026-04-17 09:02:59+02:00,2026-04-17 09:01:02+02:00,2026-04-17 08:58:14+02:00,2026-04-17 08:56:26+02:00,2026-04-17 08:54:51+02:00,2026-04-17 08:52:29+02:00,2026-04-17 08:50:07+02:00,2026-04-17 08:47:00+02:00,2026-04-17 08:41:20+02:00,2026-04-17 08:38:30+02:00,2026-04-17 08:35:00+02:00,2026-04-17 08:32:10+02:00,2026-04-17 08:30:00+02:00,2026-04-17 08:27:50+02:00,2026-04-17 08:24:10+02:00,2026-04-17 08:21:20+02:00,2026-04-17 08:19:20+02:00,2026-04-17 08:14:00+02:00,2026-04-17 08:06:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-17 08:10:02.779394+02:00
IRUS35,IRUS,Mitry - Claye,,,,,,,,,,,,,,2026-04-17 08:49:33+02:00,2026-04-17 08:51:38+02:00,2026-04-17 08:53:36+02:00,,2026-04-17 08:56:14+02:00,2026-04-17 08:58:10+02:00,2026-04-17 09:00:03+02:00,2026-04-17 09:01:57+02:00,2026-04-17 09:04:36+02:00,2026-04-17 09:06:16+02:00,2026-04-17 09:08:24+02:00,2026-04-17 09:10:11+02:00,2026-04-17 09:11:47+02:00,2026-04-17 09:14:22+02:00,2026-04-17 09:16:39+02:00,2026-04-17 09:18:13+02:00,2026-04-17 09:20:19+02:00,2026-04-17 09:22:39+02:00,2026-04-17 09:27:00+02:00,2026-04-17 09:32:10+02:00,2026-04-17 09:34:40+02:00,2026-04-17 09:37:50+02:00,2026-04-17 09:40:30+02:00,2026-04-17 09:42:40+02:00,2026-04-17 09:45:20+02:00,,,,,,2026-04-17 09:48:40+02:00,2026-04-17 09:51:30+02:00,2026-04-17 09:54:40+02:00,,Massy - Palaiseau,27,2026-04-17 08:10:02.779394+02:00
IDOR41,IDOR,Mitry - Claye,,,,2026-04-17 08:38:56+02:00,2026-04-17 08:41:57+02:00,2026-04-17 08:45:04+02:00,2026-04-17 08:47:00+02:00,2026-04-17 08:48:52+02:00,2026-04-17 08:51:22+02:00,2026-04-17 08:53:46+02:00,2026-04-17 08:55:53+02:00,2026-04-17 08:58:27+02:00,2026-04-17 09:00:18+02:00,2026-04-17 09:02:30+02:00,2026-04-17 09:05:15+02:00,2026-04-17 09:07:13+02:00,2026-04-17 09:08:48+02:00,2026-04-17 09:10:54+02:00,2026-04-17 09:12:55+02:00,2026-04-17 09:14:53+02:00,2026-04-17 09:16:47+02:00,2026-04-17 09:19:36+02:00,2026-04-17 09:21:16+02:00,2026-04-17 09:23:24+02:00,2026-04-17 09:25:11+02:00,2026-04-17 09:26:47+02:00,2026-04-17 09:29:22+02:00,2026-04-17 09:31:39+02:00,2026-04-17 09:33:13+02:00,2026-04-17 09:35:19+02:00,2026-04-17 09:37:39+02:00,2026-04-17 09:42:00+02:00,2026-04-17 09:47:10+02:00,2026-04-17 09:49:40+02:00,2026-04-17 09:52:50+02:00,2026-04-17 09:55:30+02:00,2026-04-17 09:57:40+02:00,2026-04-17 10:00:20+02:00,,,,,,2026-04-17 10:03:40+02:00,2026-04-17 10:06:30+02:00,2026-04-17 10:09:40+02:00,,Saint-Rémy-lès-Chevreuse,38,2026-04-17 08:10:02.779394+02:00
STIN94,STIN,Robinson,,2026-04-17 08:51:49+02:00,2026-04-17 08:50:04+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:47:52+02:00,2026-04-17 08:45:19+02:00,2026-04-17 08:43:31+02:00,2026-04-17 08:41:23+02:00,2026-04-17 08:39:27+02:00,2026-04-17 08:37:30+02:00,2026-04-17 08:34:42+02:00,2026-04-17 08:32:54+02:00,2026-04-17 08:31:19+02:00,2026-04-17 08:28:57+02:00,2026-04-17 08:26:35+02:00,2026-04-17 08:23:28+02:00,2026-04-17 08:17:48+02:00,2026-04-17 08:14:58+02:00,2026-04-17 08:11:28+02:00,,,,,,,,,,,,,Le Bourget,17,2026-04-17 08:10:02.779394+02:00
SORI30,SORI,Robinson,,2026-04-17 09:42:21+02:00,2026-04-17 09:40:36+02:00,,,,,,,,,,,,,,,,,,2026-04-17 09:38:24+02:00,2026-04-17 09:35:51+02:00,2026-04-17 09:34:03+02:00,2026-04-17 09:31:55+02:00,2026-04-17 09:29:59+02:00,2026-04-17 09:28:02+02:00,2026-04-17 09:25:14+02:00,2026-04-17 09:23:26+02:00,2026-04-17 09:21:51+02:00,2026-04-17 09:19:29+02:00,2026-04-17 09:17:07+02:00,2026-04-17 09:14:00+02:00,2026-04-17 09:08:20+02:00,2026-04-17 09:05:30+02:00,2026-04-17 09:02:00+02:00,2026-04-17 08:59:10+02:00,2026-04-17 08:57:00+02:00,2026-04-17 08:54:50+02:00,,,,,,2026-04-17 08:51:10+02:00,2026-04-17 08:48:00+02:00,2026-04-17 08:44:50+02:00,2026-04-17 08:41:00+02:00,Mitry - Claye,24,2026-04-17 08:10:02.779394+02:00
EMIR73,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 08:09:41+02:00,2026-04-17 08:11:05+02:00,2026-04-17 08:13:35+02:00,2026-04-17 08:16:55+02:00,2026-04-17 08:19:25+02:00,2026-04-17 08:21:45+02:00,2026-04-17 08:27:25+02:00,,,,,,Drancy,7,2026-04-17 08:10:02.779394+02:00
PAUL80,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 08:59:55+02:00,2026-04-17 08:56:42+02:00,2026-04-17 08:54:49+02:00,2026-04-17 08:52:57+02:00,2026-04-17 08:50:40+02:00,2026-04-17 08:48:22+02:00,,,,2026-04-17 08:40:56+02:00,,,,2026-04-17 08:35:56+02:00,2026-04-17 08:34:01+02:00,,2026-04-17 08:31:06+02:00,2026-04-17 08:28:28+02:00,2026-04-17 08:26:40+02:00,2026-04-17 08:24:32+02:00,2026-04-17 08:22:41+02:00,2026-04-17 08:20:49+02:00,2026-04-17 08:18:01+02:00,2026-04-17 08:16:13+02:00,2026-04-17 08:14:38+02:00,2026-04-17 08:12:16+02:00,2026-04-17 08:09:54+02:00,,,,,,,,,,,,,,,,,Châtelet les Halles,20,2026-04-17 08:10:02.779394+02:00
USER24,USER,Laplace,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 09:20:54+02:00,2026-04-17 09:19:02+02:00,2026-04-17 09:16:14+02:00,2026-04-17 09:14:26+02:00,2026-04-17 09:12:51+02:00,2026-04-17 09:10:29+02:00,2026-04-17 09:08:07+02:00,2026-04-17 09:05:00+02:00,2026-04-17 08:59:20+02:00,2026-04-17 08:56:30+02:00,2026-04-17 08:53:00+02:00,2026-04-17 08:50:10+02:00,2026-04-17 08:48:00+02:00,2026-04-17 08:45:50+02:00,2026-04-17 08:42:10+02:00,2026-04-17 08:39:20+02:00,2026-04-17 08:37:20+02:00,2026-04-17 08:32:00+02:00,2026-04-17 08:24:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),19,2026-04-17 08:10:02.779394+02:00
GUAD87,GUAD,Aulnay-sous-Bois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 08:11:15+02:00,2026-04-17 08:15:36+02:00,2026-04-17 08:20:46+02:00,2026-04-17 08:23:16+02:00,2026-04-17 08:26:26+02:00,2026-04-17 08:29:06+02:00,2026-04-17 08:31:16+02:00,,,,,,,,,,,Châtelet les Halles,7,2026-04-17 08:10:02.779394+02:00
ELFE69,ELFE,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 08:11:47+02:00,2026-04-17 08:14:17+02:00,2026-04-17 08:16:37+02:00,2026-04-17 08:22:17+02:00,,,,,,Sevran Beaudottes,4,2026-04-17 08:10:02.779394+02:00
KLEE60,KLEE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 08:10:58+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massy - Verrières,1,2026-04-17 08:10:02.779394+02:00
STRI04,STRI,Robinson,,2026-04-17 09:03:21+02:00,2026-04-17 09:01:36+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:59:24+02:00,2026-04-17 08:56:51+02:00,2026-04-17 08:55:03+02:00,2026-04-17 08:52:55+02:00,2026-04-17 08:50:59+02:00,2026-04-17 08:49:02+02:00,2026-04-17 08:46:14+02:00,2026-04-17 08:44:26+02:00,2026-04-17 08:42:51+02:00,2026-04-17 08:40:29+02:00,2026-04-17 08:38:17+02:00,2026-04-17 08:35:00+02:00,2026-04-17 08:29:20+02:00,2026-04-17 08:26:30+02:00,2026-04-17 08:23:00+02:00,2026-04-17 08:20:10+02:00,2026-04-17 08:18:00+02:00,2026-04-17 08:15:50+02:00,2026-04-17 08:12:10+02:00,,,,,,,,,Sevran Beaudottes,21,2026-04-17 08:10:02.779394+02:00
KARI44,KARI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 10:12:13+02:00,2026-04-17 10:10:29+02:00,2026-04-17 10:09:05+02:00,2026-04-17 10:07:00+02:00,2026-04-17 10:05:20+02:00,2026-04-17 10:03:41+02:00,2026-04-17 10:01:44+02:00,2026-04-17 09:59:21+02:00,2026-04-17 09:57:43+02:00,2026-04-17 09:55:45+02:00,2026-04-17 09:53:59+02:00,2026-04-17 09:52:02+02:00,2026-04-17 09:49:14+02:00,2026-04-17 09:47:26+02:00,2026-04-17 09:45:51+02:00,2026-04-17 09:43:29+02:00,2026-04-17 09:41:07+02:00,2026-04-17 09:38:00+02:00,,,,,,2026-04-17 09:19:50+02:00,,,,2026-04-17 09:07:40+02:00,2026-04-17 09:00:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),21,2026-04-17 08:10:02.779394+02:00
PAUL96,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 09:19:18+02:00,2026-04-17 09:16:05+02:00,2026-04-17 09:14:07+02:00,2026-04-17 09:12:10+02:00,2026-04-17 09:09:53+02:00,2026-04-17 09:07:35+02:00,,,,2026-04-17 09:00:09+02:00,,,,2026-04-17 08:55:09+02:00,2026-04-17 08:53:14+02:00,,2026-04-17 08:50:19+02:00,2026-04-17 08:47:41+02:00,2026-04-17 08:45:53+02:00,2026-04-17 08:43:45+02:00,2026-04-17 08:41:54+02:00,2026-04-17 08:40:02+02:00,2026-04-17 08:37:14+02:00,2026-04-17 08:35:26+02:00,2026-04-17 08:33:51+02:00,2026-04-17 08:31:29+02:00,2026-04-17 08:29:07+02:00,2026-04-17 08:26:38+02:00,2026-04-17 08:20:58+02:00,2026-04-17 08:18:08+02:00,2026-04-17 08:14:38+02:00,2026-04-17 08:11:48+02:00,,,,,,,,,,,,Drancy,25,2026-04-17 08:10:02.779394+02:00
